ID,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport
361830,True,False,False,False,False,False,False,False
361850,True,False,False,False,False,False,False,False
361890,True,False,False,False,False,False,False,False
361930,True,False,False,False,False,False,False,False
361950,True,False,False,False,False,False,False,False
361970,True,False,False,False,False,False,False,False
361990,True,False,False,False,False,False,False,False
362020,True,False,False,False,False,False,False,False
362030,True,False,False,False,False,False,False,False
362070,False,False,False,True,False,False,False,False
362090,True,False,False,False,False,False,False,False
362130,True,False,False,False,False,False,False,False
362140,True,False,False,False,False,False,False,False
362160,True,False,False,False,False,False,False,False
362180,False,False,False,False,False,False,False,False
362190,False,False,False,False,False,False,False,False
362200,False,False,False,False,False,False,False,False
362210,False,False,False,False,False,False,False,False
362220,False,False,False,False,False,False,False,False
362230,False,False,False,False,False,False,False,False
362240,False,False,False,False,False,False,False,False
362250,False,False,False,False,False,False,False,False
362260,False,False,False,False,False,False,False,False
362270,False,False,False,False,False,False,False,False
362290,True,True,False,False,False,False,False,False
362310,False,True,False,False,False,False,False,False
362350,True,True,False,False,False,False,False,False
362370,True,True,True,False,False,False,False,False
362380,False,True,False,False,False,False,False,False
362400,False,True,False,False,False,False,False,False
362410,True,False,False,False,False,False,False,False
362490,True,False,False,False,False,False,False,False
362610,True,False,False,False,False,False,False,False
362620,True,False,False,False,False,False,False,False
362660,True,False,False,False,False,False,False,False
362680,True,False,False,False,False,False,False,False
362740,True,False,False,False,False,False,False,False
362750,False,False,False,False,False,False,False,False
362780,True,False,False,False,False,False,False,False
362790,True,False,False,False,False,False,False,False
362800,True,False,False,False,False,False,True,False
362810,True,True,False,False,False,False,True,False
362830,True,True,False,False,False,False,False,False
362860,True,False,False,False,False,False,False,False
362870,False,False,False,False,False,False,False,False
362890,True,True,False,False,False,True,True,False
362920,True,False,False,False,False,False,False,False
362930,True,False,False,False,False,False,False,False
362940,True,False,False,False,False,False,False,False
362960,True,False,False,False,False,False,False,False
363020,False,False,False,False,False,False,False,False
363050,True,False,False,False,False,False,False,False
363060,True,False,False,False,False,False,False,False
363070,True,False,False,False,False,False,False,False
363090,True,False,False,False,False,False,False,False
363110,True,False,False,False,False,False,False,False
363130,True,False,True,False,False,False,False,False
363150,True,False,False,False,False,False,False,False
363180,True,False,False,False,False,False,True,False
363200,True,False,False,False,False,False,False,False
363220,True,False,False,False,False,False,True,False
363240,True,True,False,False,False,False,False,False
363270,True,False,False,False,False,False,False,False
363330,True,False,False,False,False,False,False,False
363360,True,True,True,False,False,False,True,False
363410,True,False,False,False,False,False,False,False
363420,True,False,False,False,False,False,False,False
363430,True,False,False,False,False,False,False,False
363440,True,False,False,False,False,False,False,False
363460,True,False,False,False,False,False,False,True
363480,True,False,False,False,False,False,False,False
363490,True,False,False,False,False,False,True,False
363500,True,False,False,False,False,False,False,False
363510,True,False,False,False,False,False,False,False
363520,True,False,False,False,False,False,False,False
363530,True,True,False,False,False,False,False,False
363550,False,False,False,False,False,False,False,False
363580,True,False,False,False,False,False,False,False
363600,True,False,False,False,False,False,False,False
363610,True,False,False,False,False,False,False,False
363620,True,False,False,False,False,False,False,True
363650,True,False,False,False,False,False,True,False
363660,True,False,False,False,False,False,False,False
363670,True,True,True,False,False,False,False,False
363680,True,True,False,False,False,False,False,False
363790,True,False,False,False,False,False,False,False
363890,False,False,False,False,False,False,False,False
363900,True,False,False,False,False,False,False,False
363920,True,False,False,False,False,False,False,False
363930,True,False,False,False,False,False,False,False
363940,True,False,False,False,False,False,False,False
363950,True,False,False,False,False,False,False,False
363960,True,False,False,False,False,False,False,False
363970,True,False,False,False,False,False,False,False
363980,True,False,False,False,False,False,False,False
364050,True,False,False,False,False,False,False,False
364060,True,True,True,False,False,False,False,False
364100,True,False,False,False,False,False,False,False
364110,False,True,False,True,False,False,False,False
364130,True,False,False,False,False,False,False,False
364190,False,True,False,False,False,False,False,False
364200,True,False,False,False,False,False,False,False
364210,True,False,False,False,False,False,False,False
364230,True,False,False,False,False,False,False,False
364240,False,False,False,False,False,False,False,False
364250,True,True,False,False,False,False,False,False
364260,True,False,False,False,False,False,False,False
364270,True,False,False,False,False,False,False,False
