ID,MinReqsText,RecReqsText
357030,Minimum:OS: Tested on Ubuntu 14.04+/SteamOSProcessor: Intel Core i3-2100 (3.1 GHz) / AMD A10 5800k (3.8 GHz)Memory: 4 GB RAMGraphics: GeForce GT 440 (1024 MB) / Radeon HD 4890 (1024 MB)Storage: 6 GB available space,Recommended:Processor: Intel Core i7-950 (3.0 GHz) / AMD FX-4300 (3.8 GHz)Memory: 4 GB RAMGraphics: GeForce GTX 770 (2048 MB) / Radeon HD 7770 (1024 MB)
357070,Minimum:OS: Ubuntu 14.04 LTS or compatibleProcessor: 1.6Ghz+Memory: 2048 MB RAMGraphics: 512MBStorage: 390 MB available space,Recommended:Processor: 2.2GhzGraphics: 1024MB
357280,Minimum:OS: Ubuntu 10.10 or similarProcessor: 2.0 GHZ; 32-Bit or 64-BitMemory: 1024 MB RAMStorage: 650 MB available space,Recommended:OS: Ubuntu 10.10 or similarProcessor: 3 GHz or faster; 64-bitMemory: 1024 MB RAMStorage: 650 MB available spaceSound Card: Sound Card Recomended
357300,Minimum:OS: Ubuntu 10.10+Processor: SSE2 instruction set supportMemory: 2 GB RAMGraphics: Shader model 2 capable cardStorage: 430 MB available space,
357370,Minimum:OS: Ubuntu 12.04 and NewerProcessor: 1.4GHz processorMemory: 4 GB RAMStorage: 250 MB available space,
357600,Minimum:OS: Ubuntu 12.04 LTSProcessor: 1GHz processorGraphics: 3D graphics card with 512MbStorage: 80 MB available space,Recommended:OS: Ubuntu 12.04 LTS or laterProcessor: 2GHz Dual Core processorGraphics: 3D graphics card with 512MbStorage: 80 MB available spaceSound Card: Compatible Sound Card
357670,Minimum:OS: Ubuntu 10.10 SteamOSMemory: 512 MB RAMStorage: 500 MB available space,Recommended:OS: Ubuntu 16.04 SteamOSMemory: 2 GB RAMStorage: 500 MB available space
357700,Minimum:OS: Ubuntu Linux 10.10Processor: 2.0 GHzMemory: 3 GB RAMGraphics: GeForce 8800 or Radeon(r) HD4800 series 512 MB of memoryStorage: 4 GB available space,
357770,Minimum:Processor: intel core 2 quad 2ghz or higherMemory: 2 GB RAMGraphics: NVIDIA AMD or Intel HD graphics with OpenGL support at least 1024mb graphics memory or betterStorage: 2 GB available space,Recommended:Processor: Intel Core i5 2.5 ghz or betterMemory: 4 GB RAMGraphics: NVIDIA or AMD with OpenGL support 2GB graphics memoryStorage: 3 GB available space
357780,,
357900,Minimum:OS: Ubuntu 10.10+ SteamOS+Processor: 2.4 Ghz Dual Core CPUMemory: 1024 MB RAMGraphics: 512MB Dedicated MemoryStorage: 1500 MB available space,Recommended:OS: Ubuntu 10.10+ SteamOS+Processor: 3.0 Ghz Quad Core CPU or fasterMemory: 2048 MB RAMGraphics: 1024MB Dedicated MemoryStorage: 1500 MB available space
357930,Minimum:OS: Ubuntu or equivalentProcessor: 1 GHz or faster processorMemory: 512 GB RAMStorage: 50 MB available space,
358030,Minimum:OS: 64-bit Operating SystemProcessor: 1 GHz CPUMemory: 1 GB RAMGraphics: Graphics card capable of OpenGL 3Storage: 100 MB available space,
358130,Minimum:OS: Ubuntu 12.04 LTS fully updatedProcessor: 2 GHzMemory: 1 GB RAMGraphics: 1280x720 minimum resolution OpenGL 2.0 SupportStorage: 150 MB available space,
358650,Minimum:OS: Ubuntu 12.04 (or distribution with equivalent Kernel)Processor: 1.2ghzMemory: 2 GB RAMGraphics: 800x600 minimum resolution and 128MB of vramStorage: 3 GB available space,
358750,Minimum:OS: Linux Kernal 3.2Processor: i3+Memory: 3 GB RAMGraphics: GTX 460+ HD5700+Storage: 850 MB available space,
358760,Minimum:OS: Linux x86/x86_64Processor: Pentium 4 1.7 GHzMemory: 128 MB RAMGraphics: Intel Integrated ChipsetStorage: 300 MB available space,
358770,Minimum:OS: x86/x86_64Processor: 1GhzMemory: 512 MB RAMGraphics: DirectX or OpenGL compatible cardStorage: 200 MB available space,
358810,Minimum:OS: Ubuntu 12.04 LTS or laterProcessor: Pentium 3 2.0 GHz or betterMemory: 512 MB RAMGraphics: OpenGL 2.1+ GLSL 1.2+ 256 MB VRAMStorage: 350 MB available spaceAdditional Notes: Supports Xbox 360 Controller (but depends on the driver),
358960,Minimum:Processor: Dual CoreMemory: 1 GB RAMStorage: 105 MB available space,
359060,Minimum:OS: Ubuntu 12.04 or compatibleProcessor: Dual Core or betterMemory: 2 GB RAMGraphics: Intel HD3000,
359070,Minimum:OS: AnyProcessor: 1GHZStorage: 50 MB available space,
359140,Minimum:OS: If youre running the Steam client youre goodProcessor: 1.2Ghz+Memory: 2 GB RAMGraphics: 256 MB+Storage: 250 MB available spaceAdditional Notes: Supports Gamepad,
359160,Minimum:OS: LatestProcessor: Dual CoreMemory: 2 GB RAMGraphics: 1 GBStorage: 3 GB available space,
359190,Minimum:OS: Ubuntu 12.04Processor: 2 GHz dual coreMemory: 2 GB RAMStorage: 300 MB available space,
359280,Minimum:OS: Ubuntu 12Processor: 2.0 ghz Dual CoreGraphics: Intel HD3000 or higher with OpenGL 2.1 supportStorage: 200 MB available spaceSound Card: OpenAL supported sound card,
360030,Minimum:Processor: 1.0GHzGraphics: OpenGL 2.0Storage: 10 MB available space,
360390,Minimum:OS: Ubuntu 14.04Processor: Intel Core 2 Duo E6600/AMD Phenom X3 8750Memory: 2 GB RAMGraphics: GeForce GTX 260/Radeon HD 4870Network: Broadband Internet connectionStorage: 2 GB available space,Recommended:OS: Ubuntu 14.10Processor: Intel Core I5 2500k/AMD FX 8350Memory: 4 GB RAMGraphics: Geforce GTX 670/Radeon HD 7870Network: Broadband Internet connectionStorage: 2 GB available space
360520,Minimum:OS: Up-To-Date UbuntuProcessor: Pentium D 3GHz or equivalentMemory: 1 GB RAMGraphics: ATI or NVidia card w/ 512 MB RAMStorage: 4 GB available spaceSound Card: Any,
360550,Minimum:OS: 1.2 GHz Pentium 4Memory: 2 GB RAMGraphics: 1280 x 960Storage: 300 MB available space,
360600,Minimum:OS: Ubuntu or Equivalent.Processor: 2.0GHzMemory: 2 GB RAMStorage: 150 MB available space,
360620,Minimum:OS: Ubuntu 12.04 (64bit)Processor: Dual core from Intel or AMD at 2.8 GHzMemory: 4 GB RAMGraphics: nVidia Geforce 8600/9600GT (Driver v331) AMD HD 2xxx-4xxx (Driver mesa 10.5.9) AMD HD 5xxx+ (Driver mesa 10.5.9 or Catalyst 15.7) Intel HD 3000 (Driver mesa 10.6)Network: Broadband Internet connectionStorage: 3 GB available spaceSound Card: OpenAL Compatible Sound Card,
360640,Minimum:OS: Linux Kernel 3.0 or aboveProcessor: Core 2 Duo 1.8GHz or equivalentMemory: 512 MB RAMGraphics: 1024x768 resolutionStorage: 500 MB available spaceSound Card: On board,
360650,Minimum:OS: Linux Kernel 3.0 or aboveProcessor: Core 2 Duo 1.8GHz or equivalentMemory: 512 MB RAMGraphics: 1024x768 resolutionStorage: 300 MB available spaceSound Card: On board,
360720,Minimum:OS: x86/x86_64Processor: i3+Memory: 256 MB RAMGraphics: DirectX or OpenGL compatible cardStorage: 150 MB available spaceSound Card: Onboard,Recommended:OS: x86/x86_64Processor: i3+Memory: 256 MB RAMGraphics: DirectX or OpenGL compatible cardStorage: 150 MB available spaceSound Card: Onboard
360840,Minimum:OS: Ubuntu 12.04Processor: 2.0Ghz Dual CoreMemory: 2 GB RAMGraphics: Shader Model 3.0 256 MB VRAMStorage: 3 GB available space,Recommended:OS: Ubuntu 12.04 or newerProcessor: 2.0Ghz Quad Core or betterMemory: 2 GB RAMGraphics: Shader Model 3.0 512 MB VRAMStorage: 3 GB available spaceAdditional Notes: Gamepad/Controller Recommended
360880,Minimum:OS: Ubuntu 10.10Processor: 2.8 GHz  Quad Core CPUMemory: 2 GB RAMGraphics: GeForce GT 750M / 9800GTX / RadeonStorage: 3 GB available space,Recommended:OS: Ubuntu 14 / Fedora 21 / Steam OSProcessor: 3.3 GHz Intel i3 CPUMemory: 4 GB RAMGraphics: 2GB NVIDIA GeForce 750 GTX Ti /ATI / Radeon HD 37xx seriesStorage: 5 GB available space
360940,Minimum:OS: kernel 2.6.32 or newer & glibc 2.12.2 or newerProcessor: Quad-core Intel or AMD 2.5 GHz or fasterMemory: 4 GB RAMGraphics: OpenGL 4.1 compatible graphics cardNetwork: Broadband Internet connectionStorage: 14 GB available space,
360950,Minimum:OS: Kernel 2.6.32 or newer glibc 2.12.2 or newerProcessor: 64-BitMemory: 4 GB RAMGraphics: NVIDIA GeForce 550 Ti or better AMD 7950 or betterNetwork: Broadband Internet connectionStorage: 10 GB available spaceAdditional Notes: Requirements subject to change as development progresses.,Recommended:OS: Kernel 2.6.32 or newer glibc 2.12.2 or newerProcessor: 64-Bit Quad-Core 2.5GHz or fasterMemory: 8 GB RAMGraphics: AMD 270 or better NVIDIA 750 or betterNetwork: Broadband Internet connectionStorage: 50 GB available spaceAdditional Notes: Requirements subject to change as development progresses.
361040,Minimum:Processor: 2.3 GHz Intel Core 2 Duo or betterMemory: 1000 MB RAMGraphics: OpenGL 3.2 compatible GPU with at least 256MB of VRAMNetwork: Broadband Internet connectionStorage: 300 MB available space,Recommended:Network: Broadband Internet connection
361190,Minimum:OS: Ubuntu 12.4Processor: 2 GHzMemory: 2 GB RAMGraphics: OpenGl 2.1 compatibleStorage: 300 MB available space,
361280,Minimum:OS: Ubuntu 12.04 and up or the latest version of SteamOSMemory: 2 GB RAMStorage: 100 MB available spaceAdditional Notes: Other Linux distributions will probably also work.,
361300,Minimum:OS: Mint 17.1/18 x86 Ubuntu 15.10/16.04 x86 or x64Processor: Intel Pentium Dual Core E2220 (2 * 2400) or AMD Athlon 64 X2 5000+ (2 * 2600) or equivalentMemory: 2 GB RAMGraphics: GeForce GT 610 (1024 MB) or Radeon HD 4650 (1024 MB)Storage: 7 GB available spaceAdditional Notes: Xbox 360 Controller Recommended,Recommended:OS: Mint 17.1/18 x86 Ubuntu 15.10/16.04 x86 or x64Processor: Intel Core 2 Duo E7300 (2 * 2660) or AMD Athlon 64 X2 6000+ (2 * 3000) or equivalentMemory: 3 GB RAMGraphics: GeForce GT 610 (1024 MB) or Radeon HD 4650 (1024 MB)Storage: 7 GB available spaceAdditional Notes: Xbox 360 Controller Recommended
361330,Minimum:Processor: Intel i5 2410MMemory: 4 GB RAMGraphics: 1 GB VRAMNetwork: Broadband Internet connectionStorage: 2 GB available spaceAdditional Notes: These are ALPHA Requirements and might change in the future,Recommended:Processor: Intel i5 3350PMemory: 6 GB RAMGraphics: 1 GB VRAMNetwork: Broadband Internet connectionStorage: 2 GB available spaceAdditional Notes: These are ALPHA Requirements and might change in the future
361350,Minimum:OS: Ubuntu - glibc 2.15+ 32/64-bitProcessor: 2.8 GHz Intel Core 2 Duo or equivalentMemory: 1 GB RAMGraphics: OpenGL 3.0+ support (2.1 with ARB extensions acceptable)Storage: 300 MB available spaceAdditional Notes: Gamepad highly recommended,
361430,Minimum:OS: Ubuntu 14.04Processor: Corei5Memory: 4 GB RAMGraphics: Integrated GPU OpenGL3.2+Storage: 120 MB available space,Recommended:OS: Ubuntu 14.04Processor: Corei7Memory: 8 GB RAMGraphics: Discrete GPU OpenGL3.2+Storage: 1 GB available spaceAdditional Notes: SSD Drive recommended gamepad recommended.
361550,Minimum:OS: Ubuntu 12Processor: Intel Core2 Duo or equivalent AMDMemory: 2 GB RAMGraphics: OpenGl compliant card with 512MBStorage: 3 GB available space,
361600,Minimum:OS: 64-bit Ubuntu 12.04 or betterProcessor: Quad Core i3Memory: 4 GB RAMGraphics: OpenGL 3.0 compatible graphics card Tested on Intel HD 4000 and NvidiaStorage: 3 GB available space,Recommended:OS: 64-bit Ubuntu 12.04 or betterProcessor: Quad Core i5 or betterMemory: 8 GB RAMGraphics: Discrete compatible graphics card (AMD or nVidia) capable of OpenGL 3.0Storage: 3 GB available space
361710,,
361720,,
361730,,
361740,,
361750,,
361760,,
361770,,
361780,,
362020,Minimum:OS: x86 or compatible processorProcessor: 1.2 GhzMemory: 256 MB RAMStorage: 300 MB available space,
362090,Minimum:OS: UbuntuMemory: 512 MB RAM,
362180,,
362190,,
362200,,
362210,,
362220,,
362230,,
362240,,
362250,,
362260,,
362270,,
362310,Minimum:OS: Ubuntu Linux 10.10Processor: 2.0 GHzMemory: 2 GB RAMGraphics: GeForce 8800 or Radeon(r) HD4800 series 512 MB of memoryStorage: 500 MB available space,
362370,Minimum:OS: Ubuntu 15.10Processor: 2.0+ GhzMemory: 2 GB RAMGraphics: A graphics card with shader model 5.0 supportStorage: 1 GB available spaceAdditional Notes: 64 bit,
362380,Minimum:Processor: Intel Dual Core @ 1.7ghz or equivalentMemory: 3 GB RAMStorage: 300 MB available space,
362620,Minimum:OS: Ubuntu 12.04+Processor: 2.4 GHz Dual Core ProcessorMemory: 2 GB RAMGraphics: 512 MB dedicated video RAM Shader Model 4.0 OpenGL 4.1+Storage: 500 MB available space,
362660,Minimum:Processor: 1 GHzMemory: 512 MB RAMStorage: 280 MB available space,
362680,Minimum:OS: Ubuntu 12.04 LTSProcessor: 1.7 GHz Dual CoreMemory: 2 GB RAMGraphics: NVIDIA GeForce GTX 260 ATI Radeon 4870 HD or equivalent card with at least 512 MB VRAMStorage: 600 MB available space,
362960,Minimum:OS: 14.04 LTSProcessor: Intel Core 2 Quad Q9505 @ 2.80 GHz / AMD Athlon II X4 840 @ 3.10 GHzMemory: 4 GB RAMGraphics: ATI Radeon HD 5770 or NVIDIA GeForce GTS450 with 1GB VRAM,
363050,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 100 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 1 GB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 100 MB available spaceSound Card: Any ALSA supported card on onboard audio
363060,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 100 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 1 GB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 100 MB available spaceSound Card: Any ALSA supported card on onboard audio
363070,Minimum:OS: Ubuntu 14.04 LTSProcessor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 100 MB available spaceSound Card: Any ALSA supported card on onboard audio,Recommended:OS: Ubuntu 14.04 LTSProcessor: 1.5 GHz ProcessorMemory: 1 GB RAMGraphics: 100% OpenGL accelerated card or onboard graphicsStorage: 100 MB available spaceSound Card: Any ALSA supported card on onboard audio
363180,Minimum:OS: UbuntuProcessor: Intel or AMDMemory: 512 MB RAMGraphics: OpenGL compatibleStorage: 50 MB available spaceAdditional Notes: verified on Ubuntu 14.04 32/64bit open JDK 7,Recommended:OS: UbuntuProcessor: Intel or AMDMemory: 512 MB RAMGraphics: OpenGL compatibleStorage: 100 MB available spaceAdditional Notes: verified on Ubuntu 14.04 32/64bit open JDK 7
363220,Minimum:OS: Linux 3.16Processor: Pentium MMemory: 256 MB RAMGraphics: Intel GMA 915Storage: 180 MB available spaceSound Card: 2ch 16-bit 44.1KHz sampling rateAdditional Notes: This is the machine the developer used to create the game (ThinkPad T43),Recommended:OS: Linux 3.16Processor: Intel Core 2 DuoMemory: 512 MB RAMGraphics: Intel HD GraphicsStorage: 200 MB available spaceSound Card: 2ch 16-bit 44.1KHz sampling rate
363330,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
363410,Minimum:OS: Ubuntu 14.04Processor: 1GHzStorage: 635 MB available space,
363460,Minimum:OS: Any recent distribution that supports Java 8 & 3D AccelerationProcessor: Dual-coreMemory: 2 GB RAMGraphics: ATI or NVIDIA (Intel HD NOT supported)Storage: 200 MB available spaceSound Card: OpenAL SupportedAdditional Notes: Java 8+ Required,Recommended:OS: Ubuntu 14.04+Processor: Quad-core+Memory: 4 GB RAMGraphics: ATI or NVIDIA (Intel HD NOT supported)Storage: 200 MB available spaceSound Card: OpenAL SupportedAdditional Notes: Java 8+ Required
363550,,
363580,Minimum:OS: UbuntuProcessor: 2.0 GHzMemory: 2 GB RAMGraphics: NVIDIA GeForce 8600 GTStorage: 500 MB available space,
363600,Minimum:OS: Ubuntu 14.04 LTSProcessor: Intel 2 GHzMemory: 2 GB RAMGraphics: 1280 x 720 Minimum ResolutionStorage: 2 GB available space,
363620,Minimum:OS: Ubuntu 13.04Processor: 2.0 GHz or betterMemory: 2 GB RAMGraphics: Radeon x850 or similarStorage: 650 MB available spaceAdditional Notes: Requires both keyboard and a mouse.,
363790,Minimum:OS: Ubuntu 12.04Processor: 2 GHzMemory: 256 MB RAMStorage: 250 MB available space,
363940,Minimum:OS: Ubuntu 12.04Processor: 2Ghz single coreMemory: 2 GB RAMGraphics: nVidia GeForce 8600 GT / ATI 2600 ProStorage: 4 GB available spaceSound Card: Any,Recommended:OS: Ubuntu 12.04 or newerProcessor: 2Ghz dual coreMemory: 3 GB RAMGraphics: nVidia GeForce GTX 275 / ATI Radeon 4770 (or higher)Storage: 4 GB available spaceSound Card: Any
364060,Minimum:OS: Ubuntu 14.04Processor: 2.5 GHzMemory: 1024 MB RAMGraphics: OpenGL 3.0+ (2.1 with ARB extensions acceptable)Storage: 120 MB available space,
364130,Minimum:OS: Ubuntu 10.10+Processor: Intel Pentium 4 or betterMemory: 2 GB RAMGraphics: Intel GMA 950 AMD equivalent. OpenGL 1.2 support.Storage: 200 MB available space,
364200,Minimum:OS: Ubuntu 12.04+Processor: Dual CoreMemory: 2 GB RAMGraphics: 1 GB Video RAMStorage: 1 GB available space,Recommended:OS: Ubuntu 15 or newerProcessor: Quad coreMemory: 4 GB RAMGraphics: 2 GB Video RAMStorage: 1 GB available space
364230,Minimum:OS: Ubuntu 14.04 32 bitProcessor: Intel Core i3 M380Memory: 2 GB RAMGraphics: Intel HD 4000Storage: 400 MB available space,Recommended:OS: Ubuntu 16.04 64 bitProcessor: Intel I5Memory: 2 GB RAMGraphics: Nvidia Geforce 440Storage: 400 MB available space
364260,Minimum:OS: Ubuntu 12.04+Processor: 1.4GHz dual core (Intel Core i3 or better)Memory: 2 GB RAMGraphics: 256 Mb RAM or better (e.g. Intel HD 4000 nVidia GTX220 ATI Mobility Radeon 4570)Storage: 100 MB available spaceAdditional Notes: 64 bit version of Linux is recommended.,
364350,Minimum:OS: Debian 7Memory: 500 MB RAMStorage: 1 GB available spaceAdditional Notes: Default resolution: 1024 x 768,
364390,,
364420,Minimum:Processor: 1.6GhzMemory: 512 MB RAMStorage: 450 MB available spaceSound Card: Any,Recommended:Processor: 2.4GhzMemory: 4 GB RAMNetwork: Broadband Internet connectionStorage: 1 GB available space
364640,Minimum:OS: Ubuntu 12.04+ SteamOS+Processor: SSE2 instruction set support.Graphics: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work.,
364700,Minimum:OS: Ubuntu 12Processor: 2.0 GHz Dual CoreMemory: 1 GB RAMGraphics: OpenGL 2.0 CompatibleSound Card: OpenAL Compatible,
364710,Minimum:OS: Ubuntu 10.10+Processor: 25 GHz Intel Core i3Memory: 4 GB RAMGraphics: Intel HD Graphics 4000Network: Broadband Internet connectionStorage: 1 GB available space,
364790,Minimum:Memory: 1 GB RAMGraphics: OpenGL 2.1 capable graphics cardStorage: 130 MB available spaceAdditional Notes: Java included or use alternate beta build that requires Java 1.6 or newer (uses 25MB),
364830,Minimum:Processor: 1.7+ GHz or beyondMemory: 2 GB RAMGraphics: Radeon HD5450 or beyond; 256 MB or aboveStorage: 1 GB available spaceAdditional Notes: Tested on Linux Mint 17.3 64-bit,
364960,Minimum:OS: Red Hat 5.6+ Open SUSE 11.3+ Ubuntu 10.04+Processor: MicrowaveMemory: 512 MB RAMNetwork: Broadband Internet connectionStorage: 70 MB available space,
365070,Minimum:Processor: 512 MHzMemory: 256 MB RAMStorage: 100 MB available space,
365120,Minimum:OS: Ubuntu 12.04 LTS Mint 13 LTS Fedora 16 fully updatedProcessor: Dual Core CPUMemory: 1 GB RAMGraphics: 320 x 180 resolution or higherStorage: 600 MB available space,
